S.No,Tower No.,Joint Box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
97,96,,S,DA,34,95-96,244.5456176,1.57,FALSE,16.885864,,9.527083333,78.85163889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85163888888889 9.527083333333334, 78.85008333333333 9.528916666666667)"
98,97,,S,DA,34,96-97,265.2656828,0.82,FALSE,18.220446,,9.528916667,78.85008333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.85008333333333 9.528916666666667, 78.84833333333333 9.531)"
99,98,,S,DA,34,97-98,298.4004561,1.75,FALSE,17.168867,,9.531,78.84833333,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.84833333333333 9.531, 78.84716666666667 9.532361111111111)"
100,99,2W,T,DB,34,98-99,199.6569923,0.32,FALSE,17.262718,"0°30'36""L",9.532361111,78.84716667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.84716666666667 9.532361111111111, 78.84552777777778 9.534333333333333)"
101,100,,S,DA,34,99-100,283.6000491,2.09,FALSE,16.673763,,9.534333333,78.84552778,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.84552777777778 9.534333333333333, 78.84380555555555 9.536388888888888)"
102,101,,S,DA,34,100-101,294.4695731,4.02,FALSE,16.768589,,9.536388889,78.84380556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.84380555555555 9.536388888888888, 78.84269444444443 9.537666666666667)"
103,102,,S,DA,34,101-102,186.9722592,2.82,FALSE,16.357418,,9.537666667,78.84269444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.84269444444443 9.537666666666667, 78.84102777777777 9.53961111111111)"
104,103,,S,DA,34,102-103,281.1180598,3.71,FALSE,17.981777,,9.539611111,78.84102778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.84102777777777 9.53961111111111, 78.83952777777777 9.541305555555555)"
105,104,,T,DB+3,37,103-104,250.5686856,4.76,FALSE,17.881142,"5°55'48""L",9.541305556,78.83952778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83952777777777 9.541305555555555, 78.83874999999999 9.542416666666666)"
106,105,,S,DA+3,37,104-105,150.0272878,3.24,FALSE,19.682917,,9.542416667,78.83875,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83874999999999 9.542416666666666, 78.83763888888889 9.543888888888889)"
107,106,,T,DB,34,105-106,201.5128102,2.18,FALSE,20.297283,"0°21'36""L",9.543888889,78.83763889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83763888888889 9.543888888888889, 78.83652777777777 9.545388888888889)"
108,107,,S,DA,34,106-107,207.3102936,4.23,FALSE,19.259325,,9.545388889,78.83652778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83652777777777 9.545388888888889, 78.83519444444444 9.547194444444445)"
109,108,,S,DA,34,107-108,249.3403729,2.07,FALSE,19.484764,,9.547194444,78.83519444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83519444444444 9.547194444444445, 78.83366666666666 9.549222222222221)"
110,109,,S,DA,34,108-109,277.8296231,2.38,FALSE,18.979313,,9.549222222,78.83366667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83366666666666 9.549222222222221, 78.8321111111111 9.551277777777779)"
111,110,,S,DA,34,109-110,285.6566484,3.06,FALSE,17.522551,,9.551277778,78.83211111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8321111111111 9.551277777777779, 78.83083333333333 9.553)"
112,111,,S,DA,34,110-111,237.268881,1.05,FALSE,18.160492,,9.553,78.83083333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.83083333333333 9.553, 78.82930555555555 9.555027777777779)"
113,112,2W,T,DB,34,111-112,280.5959287,1.19,FALSE,16.46261,"3°28'12""L",9.555027778,78.82930556,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82930555555555 9.555027777777779, 78.82783333333333 9.557250000000002)"
114,113,,S,DA,34,112-113,293.1546226,0.92,FALSE,17.466633,,9.55725,78.82783333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82783333333333 9.557250000000002, 78.8265 9.55925)"
115,114,,S,DA,34,113-114,266.7548732,1.71,FALSE,17.894043,,9.55925,78.8265,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8265 9.55925, 78.82511111111111 9.561305555555556)"
116,115,,T,DB,34,114-115,274.0641238,1.33,FALSE,17.444525,"24°34'12""L",9.561305556,78.82511111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82511111111111 9.561305555555556, 78.82472222222222 9.56375)"
117,116,,S,DA+3,37,115-116,272.0800298,0.07,FALSE,17.442762,,9.56375,78.82472222,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82472222222222 9.56375, 78.82430555555555 9.566222222222223)"
118,117,,T,DB,34,116-117,276.818112,2.28,FALSE,17.362246,"5°46'48""L",9.566222222,78.82430556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82430555555555 9.566222222222223, 78.82416666666666 9.568444444444443)"
119,118,,S,DA,34,117-118,247.4004428,4.74,FALSE,17.465351,,9.568444444,78.82416667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82416666666666 9.568444444444443, 78.82408333333333 9.570972222222222)"
120,119,,S,DA,34,118-119,279.0793041,6.13,FALSE,18.239832,,9.570972222,78.82408333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82408333333333 9.570972222222222, 78.82394444444444 9.573583333333334)"
121,120,,T,DB+6,40,119-120,289.7298345,3.11,FALSE,19.895878,"13°0'36""R",9.573583333,78.82394444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82394444444444 9.573583333333334, 78.82369444444444 9.574527777777778)"
122,121,,T,DB+6,40,120-121,108.07688,1.01,FALSE,19.269173,"4°55'12""L",9.574527778,78.82369444,GOOD,Available,110KV Ramnad - Tiruvadanai,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82369444444444 9.574527777777778, 78.82325 9.57675)"
123,122,,S,DA,34,121-122,251.542557,2.4,FALSE,18.834585,,9.57675,78.82325,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82325 9.57675, 78.82283333333334 9.579138888888888)"
124,123,,S,DA+3,37,122-123,267.7724996,2.53,FALSE,20.008533,,9.579138889,78.82283333,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82283333333334 9.579138888888888, 78.82233333333333 9.581555555555555)"
125,124,,S,DA+3,37,123-124,273.5289586,4.61,FALSE,21.766853,,9.581555556,78.82233333,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82233333333333 9.581555555555555, 78.8218611111111 9.58363888888889)"
126,125,2W,T,DB+6,40,124-125,234.3043523,3.77,FALSE,21.570803,"9°48'36""L",9.583638889,78.82186111,GOOD,Available,New 230 Uppur Project Tower Insisted,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8218611111111 9.58363888888889, 78.82175 9.585916666666668)"
127,126,,S,DA+3,37,125-126,253.193452,2.18,FALSE,21.807581,,9.585916667,78.82175,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82175 9.585916666666668, 78.82161111111111 9.588111111111111)"
128,127,,S,DA,34,126-127,243.873654,1.96,FALSE,22.372202,,9.588111111,78.82161111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82161111111111 9.588111111111111, 78.82144444444444 9.590277777777779)"
129,128,,S,DA,34,127-128,240.563674,3.16,FALSE,20.375719,,9.590277778,78.82144444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82144444444444 9.590277777777779, 78.82130555555555 9.592500000000001)"
130,129,,S,DA,34,128-129,245.263285,1.26,FALSE,21.113962,,9.5925,78.82130556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82130555555555 9.592500000000001, 78.82116666666666 9.594666666666667)"
131,130,,S,DA,34,129-130,242.0589315,3.1,FALSE,20.927692,,9.594666667,78.82116667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82116666666666 9.594666666666667, 78.82102777777777 9.596861111111112)"
132,131,,T,DB,34,130-131,243.5273957,1.08,FALSE,22.386421,"0°32'24""L",9.596861111,78.82102778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82102777777777 9.596861111111112, 78.82091666666666 9.599083333333335)"
133,132,,S,DA,34,131-132,245.6567409,3.86,FALSE,21.952587,,9.599083333,78.82091667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82091666666666 9.599083333333335, 78.82069444444444 9.601277777777778)"
134,133,,S,DA,34,132-133,243.8798198,2.19,FALSE,21.657282,,9.601277778,78.82069444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82069444444444 9.601277777777778, 78.82055555555556 9.603472222222221)"
135,134,,S,DA,34,133-134,243.5264019,2.35,FALSE,22.308249,,9.603472222,78.82055556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82055555555556 9.603472222222221, 78.82041666666666 9.605694444444444)"
136,135,,S,DA,34,134-135,245.6939225,4.07,FALSE,21.402685,,9.605694444,78.82041667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82041666666666 9.605694444444444, 78.82025 9.607888888888889)"
137,136,,S,DA,34,135-136,244.1697586,2.63,FALSE,22.663914,,9.607888889,78.82025,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82025 9.607888888888889, 78.8201111111111 9.610111111111111)"
138,137,2W,T,DB,34,136-137,245.340171,2.24,FALSE,22.209593,"0°30'0""R",9.610111111,78.82011111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8201111111111 9.610111111111111, 78.81994444444445 9.612361111111111)"
139,138,,S,DA,34,137-138,248.22647,3.03,FALSE,23.507967,,9.612361111,78.81994444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81994444444445 9.612361111111111, 78.81980555555555 9.614611111111111)"
140,139,,S,DA,34,138-139,249.3236948,2.87,FALSE,22.317902,,9.614611111,78.81980556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81980555555555 9.614611111111111, 78.81963888888889 9.616805555555556)"
141,140,,S,DA,34,139-140,245.156344,3.26,FALSE,25.486294,,9.616805556,78.81963889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81963888888889 9.616805555555556, 78.81949999999999 9.619083333333334)"
142,141,,S,DA,34,140-141,251.5588237,2.97,FALSE,24.119068,,9.619083333,78.8195,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81949999999999 9.619083333333334, 78.81933333333333 9.621277777777777)"
143,142,,S,DA,34,141-142,244.8649,3.17,FALSE,22.985817,,9.621277778,78.81933333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81933333333333 9.621277777777777, 78.81916666666666 9.623527777777777)"
144,143,,T,DB,34,142-143,249.0603285,3.83,FALSE,22.58345,"0°46'48""L",9.623527778,78.81916667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81916666666666 9.623527777777777, 78.81902777777778 9.626000000000001)"
145,144,,S,DA,34,143-144,275.1820535,4.3,FALSE,25.061298,,9.626,78.81902778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81902777777778 9.626000000000001, 78.81883333333333 9.6285)"
146,145,,S,DA,34,144-145,274.6985986,3.68,FALSE,22.763134,,9.6285,78.81883333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81883333333333 9.6285, 78.81866666666666 9.630972222222223)"
147,146,,S,DA,34,145-146,274.5149296,4.11,FALSE,23.631891,,9.630972222,78.81866667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81866666666666 9.630972222222223, 78.8185 9.633472222222222)"
148,147,,S,DA,34,146-147,276.7410368,2.89,FALSE,23.312021,,9.633472222,78.8185,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8185 9.633472222222222, 78.81833333333333 9.635944444444444)"
149,148,2W,T,DB+3,37,147-148,275.6299921,1.99,FALSE,22.710432,"4°23'24""L",9.635944444,78.81833333,GOOD,Available,,NH ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81833333333333 9.635944444444444, 78.81869444444445 9.638444444444444)"
150,149,,S,DA+3,37,148-149,278.3225981,3.06,FALSE,33.47406,,9.638444444,78.81869444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81869444444445 9.638444444444444, 78.819 9.64086111111111)"
151,150,,S,DA,34,149-150,268.8148975,1.7,FALSE,30.130255,,9.640861111,78.819,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.819 9.64086111111111, 78.81930555555556 9.643305555555555)"
152,151,,S,DA,34,150-151,274.8776385,2.15,FALSE,26.467691,,9.643305556,78.81930556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81930555555556 9.643305555555555, 78.81963888888889 9.64575)"
153,152,,T,DB,34,151-152,271.1885808,1.18,FALSE,26.18071,"0°2'60""L",9.64575,78.81963889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81963888888889 9.64575, 78.81997222222222 9.648222222222222)"
154,153,,S,DA,34,152-153,275.4496125,4.53,FALSE,23.413597,,9.648222222,78.81997222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81997222222222 9.648222222222222, 78.82030555555555 9.650666666666668)"
155,154,,S,DA,34,153-154,274.6794012,2.14,FALSE,23.450085,,9.650666667,78.82030556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82030555555555 9.650666666666668, 78.8206111111111 9.653083333333333)"
156,155,,S,DA,34,154-155,268.7888464,1.86,FALSE,23.772682,,9.653083333,78.82061111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.8206111111111 9.653083333333333, 78.82091666666666 9.6555)"
157,156,,T,DB,34,155-156,269.1198395,1.03,FALSE,23.26318,"6°5'24""R",9.6555,78.82091667,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82091666666666 9.6555, 78.82097222222222 9.65788888888889)"
158,157,,S,DA,34,156-157,263.9521588,5.61,FALSE,21.785975,,9.657888889,78.82097222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82097222222222 9.65788888888889, 78.82102777777777 9.660277777777779)"
159,158,,S,DA,34,157-158,266.5848671,3.42,FALSE,22.645329,,9.660277778,78.82102778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82102777777777 9.660277777777779, 78.82108333333333 9.662777777777778)"
160,159,,S,DA,34,158-159,276.6455865,4.02,FALSE,21.849226,,9.662777778,78.82108333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82108333333333 9.662777777777778, 78.82113888888888 9.665222222222223)"
161,160,,S,DA,34,159-160,269.3573428,1.06,FALSE,22.257988,,9.665222222,78.82113889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82113888888888 9.665222222222223, 78.82116666666666 9.66761111111111)"
162,161,2W,T,DB,34,160-161,263.0122217,1.62,FALSE,21.106804,"0°33'36"" L",9.667611111,78.82116667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82116666666666 9.66761111111111, 78.82122222222222 9.670083333333332)"
163,162,,S,DA,34,161-162,274.7653586,3.04,FALSE,22.50069,,9.670083333,78.82122222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82122222222222 9.670083333333332, 78.82124999999999 9.6725)"
164,163,,S,DA,34,162-163,267.9013687,1.13,FALSE,21.051651,,9.6725,78.82125,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82124999999999 9.6725, 78.82130555555555 9.674944444444444)"
165,164,,S,DA,34,163-164,271.2135242,2.53,FALSE,21.631941,,9.674944444,78.82130556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82130555555555 9.674944444444444, 78.82133333333333 9.677416666666666)"
166,165,,S,DA,34,164-165,273.6299783,0.72,FALSE,22.28553,,9.677416667,78.82133333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82133333333333 9.677416666666666, 78.82138888888889 9.679916666666665)"
167,166,,S,DA+3,37,165-166,274.8444504,2.51,FALSE,21.751335,,9.679916667,78.82138889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82138888888889 9.679916666666665, 78.82141666666666 9.682444444444444)"
168,167,,T,DB,34,166-167,279.6987015,0.75,FALSE,21.941032,,9.682444444,78.82141667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82141666666666 9.682444444444444, 78.82205555555555 9.684277777777778)"
169,168,,S,DA,34,167-168,216.7662375,1.13,FALSE,21.444448,,9.684277778,78.82205556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82205555555555 9.684277777777778, 78.82275 9.686222222222222)"
170,169,,S,DA,34,168-169,227.704396,1.4,FALSE,19.536572,,9.686222222,78.82275,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82275 9.686222222222222, 78.82352777777777 9.688555555555556)"
171,170,,S,DA,34,169-170,272.9010179,3.41,FALSE,22.212189,,9.688555556,78.82352778,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82352777777777 9.688555555555556, 78.82433333333333 9.690861111111111)"
172,171,,S,DA,34,170-171,268.9836875,1.08,FALSE,22.929703,,9.690861111,78.82433333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82433333333333 9.690861111111111, 78.82511111111111 9.693166666666666)"
173,172,2W,T,DB,34,171-172,268.5959245,2.77,FALSE,22.813715,"10°33'36""L",9.693166667,78.82511111,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82511111111111 9.693166666666666, 78.82475 9.695055555555555)"
174,173,,S,DA,34,172-173,211.8299265,3.19,FALSE,22.437206,,9.695055556,78.82475,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82475 9.695055555555555, 78.82438888888889 9.696944444444444)"
175,174,,S,DA,34,173-174,214.6917221,4.19,FALSE,22.516047,,9.696944444,78.82438889,GOOD,Available,,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82438888888889 9.696944444444444, 78.82394444444444 9.699194444444444)"
176,175,,S,DA,34,174-175,251.2747225,3.72,FALSE,21.838032,,9.699194444,78.82394444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82394444444444 9.699194444444444, 78.82355555555556 9.701333333333332)"
177,176,,S,DA,34,175-176,243.3219275,1.82,FALSE,22.669727,,9.701333333,78.82355556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82355555555556 9.701333333333332, 78.82313888888889 9.703527777777778)"
178,177,,S,DA,34,176-177,246.1478121,2.26,FALSE,22.95628,,9.703527778,78.82313889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82313888888889 9.703527777777778, 78.82263888888889 9.70575)"
179,178,,T,DB+3,37,177-178,250.4016209,2.73,FALSE,21.613211,"28°16'12""R",9.70575,78.82263889,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82263888888889 9.70575, 78.82130555555555 9.707277777777778)"
180,179,,S,DA+3,37,178-179,225.8182761,1.43,FALSE,24.336058,,9.707277778,78.82130556,GOOD,Available,,POND,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.82130555555555 9.707277777777778, 78.81955555555555 9.70911111111111)"
181,180,,S,DA,34,179-180,277.6756018,1.82,FALSE,25.002354,,9.709111111,78.81955556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81955555555555 9.70911111111111, 78.81786111111111 9.710972222222221)"
182,181,,S,DA,34,180-181,278.3061559,1.64,FALSE,25.25856,,9.710972222,78.81786111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81786111111111 9.710972222222221, 78.81608333333332 9.71286111111111)"
183,182,,S,DA,34,181-182,285.4827427,2.13,FALSE,26.316942,,9.712861111,78.81608333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81608333333332 9.71286111111111, 78.81433333333334 9.714777777777776)"
184,183,,S,DA,34,182-183,286.0634045,3.07,FALSE,26.919096,,9.714777778,78.81433333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81433333333334 9.714777777777776, 78.81261111111111 9.716638888888887)"
185,184,,S,DA,34,183-184,279.238573,3.6,FALSE,25.888433,,9.716638889,78.81261111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81261111111111 9.716638888888887, 78.81083333333333 9.718555555555556)"
186,185,2W,T,DC,35,184-185,287.7229665,4.02,FALSE,27.56813,"35°17'24""L",9.718555556,78.81083333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81083333333333 9.718555555555556, 78.81049999999999 9.72086111111111)"
187,186,,S,DA,34,185-186,258.4446574,1.09,FALSE,27.910889,,9.720861111,78.8105,GOOD,Available,"11KV,LT",ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81049999999999 9.72086111111111, 78.81022222222222 9.723138888888888)"
188,187,,S,DA,34,186-187,255.043912,0.18,FALSE,27.286062,,9.723138889,78.81022222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.81022222222222 9.723138888888888, 78.80988888888889 9.725444444444445)"
189,188,,S,DA,34,187-188,257.730188,3.16,FALSE,26.123081,,9.725444444,78.80988889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80988888888889 9.725444444444445, 78.80958333333334 9.72775)"
190,189,,S,DA,34,188-189,256.2897405,5.03,FALSE,25.979347,,9.72775,78.80958333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80958333333334 9.72775, 78.80927777777778 9.730166666666667)"
191,190,,S,DA,34,189-190,269.6452604,2.01,FALSE,26.775707,,9.730166667,78.80927778,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80927777777778 9.730166666666667, 78.80894444444444 9.732444444444445)"
192,191,,T,DB,34,190-191,254.4126377,1.15,FALSE,26.297104,"4°54'36""R",9.732444444,78.80894444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80894444444444 9.732444444444445, 78.80908333333333 9.734944444444444)"
193,192,,S,DA,34,191-192,275.7720907,0.73,FALSE,26.928043,,9.734944444,78.80908333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80908333333333 9.734944444444444, 78.80919444444444 9.73725)"
194,193,,S,DA,34,192-193,255.7714462,4.6,FALSE,26.786625,,9.73725,78.80919444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80919444444444 9.73725, 78.80930555555555 9.739694444444444)"
195,194,,T,DB+3,37,193-194,270.2403034,2.01,FALSE,25.339113,"2°11'24""L",9.739694444,78.80930556,GOOD,Available,LT,ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.80930555555555 9.739694444444444, 78.80922222222222 9.742138888888888)"
